class,kp0_x,kp0_y,kp0_v,kp1_x,kp1_y,kp1_v,kp2_x,kp2_y,kp2_v,kp3_x,kp3_y,kp3_v,kp4_x,kp4_y,kp4_v,kp5_x,kp5_y,kp5_v,kp6_x,kp6_y,kp6_v,kp7_x,kp7_y,kp7_v,kp8_x,kp8_y,kp8_v,kp9_x,kp9_y,kp9_v,kp10_x,kp10_y,kp10_v,kp11_x,kp11_y,kp11_v,kp12_x,kp12_y,kp12_v,kp13_x,kp13_y,kp13_v,kp14_x,kp14_y,kp14_v,kp15_x,kp15_y,kp15_v,kp16_x,kp16_y,kp16_v,kp17_x,kp17_y,kp17_v
0,0.344290078125,0.6684751388888889,2,0.33275484375,0.6569552777777777,2,0.34923375,0.6521719444444445,2,0.329396484375,0.6690331944444444,2,0.3573271875,0.6621770833333334,2,0.335049375,0.6988891666666667,2,0.3626671875,0.6936275,2,0.345666796875,0.7465630555555556,2,0.35991375000000003,0.74995125,2,0.334527890625,0.7578038888888888,2,0.339242109375,0.7627865277777779,2,0.350297578125,0.81452625,2,0.381836953125,0.8030462500000001,2,0.33254625,0.8855188888888889,2,0.36037265625000003,0.8577356944444444,2,0.3618328125,0.955116388888889,2,0.383046796875,0.92430375,2,0.346730625,0.6799551388888889,2
0,0.344290078125,0.6684751388888889,2,0.33275484375,0.6569552777777777,2,0.34923375,0.6521719444444445,2,0.329396484375,0.6690331944444444,2,0.3573271875,0.6621770833333334,2,0.335049375,0.6988891666666667,2,0.3626671875,0.6936275,2,0.345666796875,0.7465630555555556,2,0.35991375000000003,0.74995125,2,0.334527890625,0.7578038888888888,2,0.339242109375,0.7627865277777779,2,0.350297578125,0.81452625,2,0.381836953125,0.8030462500000001,2,0.33254625,0.8855188888888889,2,0.36037265625000003,0.8577356944444444,2,0.3618328125,0.955116388888889,2,0.383046796875,0.92430375,2,0.346730625,0.6799551388888889,2
0,0.344290078125,0.6684751388888889,2,0.33275484375,0.6569552777777777,2,0.34923375,0.6521719444444445,2,0.329396484375,0.6690331944444444,2,0.3573271875,0.6621770833333334,2,0.335049375,0.6988891666666667,2,0.3626671875,0.6936275,2,0.345666796875,0.7465630555555556,2,0.35991375000000003,0.74995125,2,0.334527890625,0.7578038888888888,2,0.339242109375,0.7627865277777779,2,0.350297578125,0.81452625,2,0.381836953125,0.8030462500000001,2,0.33254625,0.8855188888888889,2,0.36037265625000003,0.8577356944444444,2,0.3618328125,0.955116388888889,2,0.383046796875,0.92430375,2,0.346730625,0.6799551388888889,2
0,0.377678828125,0.6661648611111111,2,0.36683484375000003,0.6545647222222223,2,0.38232625000000003,0.6497480555555556,2,0.363677734375,0.6667268055555555,2,0.3899346875,0.6598229166666667,2,0.36899187499999997,0.6967908333333332,2,0.3949546875,0.6914925,2,0.378973046875,0.7447969444444443,2,0.39236624999999997,0.74820875,2,0.368501640625,0.7561161111111111,2,0.372933359375,0.7611334722222223,2,0.383326328125,0.81323375,2,0.412975703125,0.8016737500000001,2,0.36663875,0.8847211111111111,2,0.39279765625,0.8567443055555556,2,0.3941703125,0.954803611111111,2,0.414113046875,0.9237762500000001,2,0.37997312499999997,0.6777248611111111,2
0,0.377678828125,0.6661648611111111,2,0.36683484375000003,0.6545647222222223,2,0.38232625000000003,0.6497480555555556,2,0.363677734375,0.6667268055555555,2,0.3899346875,0.6598229166666667,2,0.36899187499999997,0.6967908333333332,2,0.3949546875,0.6914925,2,0.378973046875,0.7447969444444443,2,0.39236624999999997,0.74820875,2,0.368501640625,0.7561161111111111,2,0.372933359375,0.7611334722222223,2,0.383326328125,0.81323375,2,0.412975703125,0.8016737500000001,2,0.36663875,0.8847211111111111,2,0.39279765625,0.8567443055555556,2,0.3941703125,0.954803611111111,2,0.414113046875,0.9237762500000001,2,0.37997312499999997,0.6777248611111111,2
0,0.377678828125,0.6661648611111111,2,0.36683484375000003,0.6545647222222223,2,0.38232625000000003,0.6497480555555556,2,0.363677734375,0.6667268055555555,2,0.3899346875,0.6598229166666667,2,0.36899187499999997,0.6967908333333332,2,0.3949546875,0.6914925,2,0.378973046875,0.7447969444444443,2,0.39236624999999997,0.74820875,2,0.368501640625,0.7561161111111111,2,0.372933359375,0.7611334722222223,2,0.383326328125,0.81323375,2,0.412975703125,0.8016737500000001,2,0.36663875,0.8847211111111111,2,0.39279765625,0.8567443055555556,2,0.3941703125,0.954803611111111,2,0.414113046875,0.9237762500000001,2,0.37997312499999997,0.6777248611111111,2
0,0.377678828125,0.6661648611111111,2,0.36683484375000003,0.6545647222222223,2,0.38232625000000003,0.6497480555555556,2,0.363677734375,0.6667268055555555,2,0.3899346875,0.6598229166666667,2,0.36899187499999997,0.6967908333333332,2,0.3949546875,0.6914925,2,0.378973046875,0.7447969444444443,2,0.39236624999999997,0.74820875,2,0.368501640625,0.7561161111111111,2,0.372933359375,0.7611334722222223,2,0.383326328125,0.81323375,2,0.412975703125,0.8016737500000001,2,0.36663875,0.8847211111111111,2,0.39279765625,0.8567443055555556,2,0.3941703125,0.954803611111111,2,0.414113046875,0.9237762500000001,2,0.37997312499999997,0.6777248611111111,2
0,0.377678828125,0.6661648611111111,2,0.36683484375000003,0.6545647222222223,2,0.38232625000000003,0.6497480555555556,2,0.363677734375,0.6667268055555555,2,0.3899346875,0.6598229166666667,2,0.36899187499999997,0.6967908333333332,2,0.3949546875,0.6914925,2,0.378973046875,0.7447969444444443,2,0.39236624999999997,0.74820875,2,0.368501640625,0.7561161111111111,2,0.372933359375,0.7611334722222223,2,0.383326328125,0.81323375,2,0.412975703125,0.8016737500000001,2,0.36663875,0.8847211111111111,2,0.39279765625,0.8567443055555556,2,0.3941703125,0.954803611111111,2,0.414113046875,0.9237762500000001,2,0.37997312499999997,0.6777248611111111,2
0,0.377678828125,0.6661648611111111,2,0.36683484375000003,0.6545647222222223,2,0.38232625000000003,0.6497480555555556,2,0.363677734375,0.6667268055555555,2,0.3899346875,0.6598229166666667,2,0.36899187499999997,0.6967908333333332,2,0.3949546875,0.6914925,2,0.378973046875,0.7447969444444443,2,0.39236624999999997,0.74820875,2,0.368501640625,0.7561161111111111,2,0.372933359375,0.7611334722222223,2,0.383326328125,0.81323375,2,0.412975703125,0.8016737500000001,2,0.36663875,0.8847211111111111,2,0.39279765625,0.8567443055555556,2,0.3941703125,0.954803611111111,2,0.414113046875,0.9237762500000001,2,0.37997312499999997,0.6777248611111111,2
0,0.377678828125,0.6661648611111111,2,0.36683484375000003,0.6545647222222223,2,0.38232625000000003,0.6497480555555556,2,0.363677734375,0.6667268055555555,2,0.3899346875,0.6598229166666667,2,0.36899187499999997,0.6967908333333332,2,0.3949546875,0.6914925,2,0.378973046875,0.7447969444444443,2,0.39236624999999997,0.74820875,2,0.368501640625,0.7561161111111111,2,0.372933359375,0.7611334722222223,2,0.383326328125,0.81323375,2,0.412975703125,0.8016737500000001,2,0.36663875,0.8847211111111111,2,0.39279765625,0.8567443055555556,2,0.3941703125,0.954803611111111,2,0.414113046875,0.9237762500000001,2,0.37997312499999997,0.6777248611111111,2
0,0.41758632812499996,0.6442172222222222,2,0.40916171874999996,0.6318544444444445,2,0.421196875,0.6267211111111111,2,0.40670898437499997,0.6448161111111111,2,0.42710781249999996,0.6374583333333333,2,0.41083749999999997,0.6768566666666667,2,0.43100781250000003,0.6712100000000001,2,0.41859179687500003,0.7280188888888889,2,0.428996875,0.731655,2,0.410456640625,0.7400822222222222,2,0.41389960937500003,0.7454294444444445,2,0.42197382812499995,0.800955,2,0.445008203125,0.788635,2,0.409009375,0.8771422222222223,2,0.42933203124999997,0.8473261111111111,2,0.43039843749999995,0.9518322222222221,2,0.44589179687499997,0.918765,2,0.41936875,0.6565372222222222,2
0,0.41758632812499996,0.6442172222222222,2,0.40916171874999996,0.6318544444444445,2,0.421196875,0.6267211111111111,2,0.40670898437499997,0.6448161111111111,2,0.42710781249999996,0.6374583333333333,2,0.41083749999999997,0.6768566666666667,2,0.43100781250000003,0.6712100000000001,2,0.41859179687500003,0.7280188888888889,2,0.428996875,0.731655,2,0.410456640625,0.7400822222222222,2,0.41389960937500003,0.7454294444444445,2,0.42197382812499995,0.800955,2,0.445008203125,0.788635,2,0.409009375,0.8771422222222223,2,0.42933203124999997,0.8473261111111111,2,0.43039843749999995,0.9518322222222221,2,0.44589179687499997,0.918765,2,0.41936875,0.6565372222222222,2
0,0.41758632812499996,0.6442172222222222,2,0.40916171874999996,0.6318544444444445,2,0.421196875,0.6267211111111111,2,0.40670898437499997,0.6448161111111111,2,0.42710781249999996,0.6374583333333333,2,0.41083749999999997,0.6768566666666667,2,0.43100781250000003,0.6712100000000001,2,0.41859179687500003,0.7280188888888889,2,0.428996875,0.731655,2,0.410456640625,0.7400822222222222,2,0.41389960937500003,0.7454294444444445,2,0.42197382812499995,0.800955,2,0.445008203125,0.788635,2,0.409009375,0.8771422222222223,2,0.42933203124999997,0.8473261111111111,2,0.43039843749999995,0.9518322222222221,2,0.44589179687499997,0.918765,2,0.41936875,0.6565372222222222,2
0,0.41758632812499996,0.6442172222222222,2,0.40916171874999996,0.6318544444444445,2,0.421196875,0.6267211111111111,2,0.40670898437499997,0.6448161111111111,2,0.42710781249999996,0.6374583333333333,2,0.41083749999999997,0.6768566666666667,2,0.43100781250000003,0.6712100000000001,2,0.41859179687500003,0.7280188888888889,2,0.428996875,0.731655,2,0.410456640625,0.7400822222222222,2,0.41389960937500003,0.7454294444444445,2,0.42197382812499995,0.800955,2,0.445008203125,0.788635,2,0.409009375,0.8771422222222223,2,0.42933203124999997,0.8473261111111111,2,0.43039843749999995,0.9518322222222221,2,0.44589179687499997,0.918765,2,0.41936875,0.6565372222222222,2
0,0.41758632812499996,0.6442172222222222,2,0.40916171874999996,0.6318544444444445,2,0.421196875,0.6267211111111111,2,0.40670898437499997,0.6448161111111111,2,0.42710781249999996,0.6374583333333333,2,0.41083749999999997,0.6768566666666667,2,0.43100781250000003,0.6712100000000001,2,0.41859179687500003,0.7280188888888889,2,0.428996875,0.731655,2,0.410456640625,0.7400822222222222,2,0.41389960937500003,0.7454294444444445,2,0.42197382812499995,0.800955,2,0.445008203125,0.788635,2,0.409009375,0.8771422222222223,2,0.42933203124999997,0.8473261111111111,2,0.43039843749999995,0.9518322222222221,2,0.44589179687499997,0.918765,2,0.41936875,0.6565372222222222,2
0,0.41758632812499996,0.6442172222222222,2,0.40916171874999996,0.6318544444444445,2,0.421196875,0.6267211111111111,2,0.40670898437499997,0.6448161111111111,2,0.42710781249999996,0.6374583333333333,2,0.41083749999999997,0.6768566666666667,2,0.43100781250000003,0.6712100000000001,2,0.41859179687500003,0.7280188888888889,2,0.428996875,0.731655,2,0.410456640625,0.7400822222222222,2,0.41389960937500003,0.7454294444444445,2,0.42197382812499995,0.800955,2,0.445008203125,0.788635,2,0.409009375,0.8771422222222223,2,0.42933203124999997,0.8473261111111111,2,0.43039843749999995,0.9518322222222221,2,0.44589179687499997,0.918765,2,0.41936875,0.6565372222222222,2
0,0.41758632812499996,0.6442172222222222,2,0.40916171874999996,0.6318544444444445,2,0.421196875,0.6267211111111111,2,0.40670898437499997,0.6448161111111111,2,0.42710781249999996,0.6374583333333333,2,0.41083749999999997,0.6768566666666667,2,0.43100781250000003,0.6712100000000001,2,0.41859179687500003,0.7280188888888889,2,0.428996875,0.731655,2,0.410456640625,0.7400822222222222,2,0.41389960937500003,0.7454294444444445,2,0.42197382812499995,0.800955,2,0.445008203125,0.788635,2,0.409009375,0.8771422222222223,2,0.42933203124999997,0.8473261111111111,2,0.43039843749999995,0.9518322222222221,2,0.44589179687499997,0.918765,2,0.41936875,0.6565372222222222,2
0,0.11796875,0.49722222222222223,1,0.10859375,0.4875,1,0.12109375,0.48194444444444445,1,0.10859375,0.4986111111111111,2,0.12734375,0.4930555555555556,2,0.09765625,0.5194444444444445,2,0.1296875,0.5194444444444445,2,0.0921875,0.5763888888888888,2,0.11484375,0.5708333333333333,1,0.0796875,0.5972222222222222,2,0.090625,0.5958333333333333,2,0.0984375,0.6277777777777778,2,0.1421875,0.6208333333333333,2,0.08828125,0.6555555555555556,2,0.153125,0.6527777777777778,2,0.08125,0.7319444444444444,2,0.16796875,0.7083333333333334,2,0.11875,0.5069444444444444,2
0,0.11796875,0.49722222222222223,1,0.10859375,0.4875,1,0.12109375,0.48194444444444445,1,0.10859375,0.4986111111111111,2,0.12734375,0.4930555555555556,2,0.09765625,0.5194444444444445,2,0.1296875,0.5194444444444445,2,0.0921875,0.5763888888888888,2,0.11484375,0.5708333333333333,1,0.0796875,0.5972222222222222,2,0.090625,0.5958333333333333,2,0.0984375,0.6277777777777778,2,0.1421875,0.6208333333333333,2,0.08828125,0.6555555555555556,2,0.153125,0.6527777777777778,2,0.08125,0.7319444444444444,2,0.16796875,0.7083333333333334,2,0.11875,0.5069444444444444,2
0,0.11796875,0.49722222222222223,1,0.10859375,0.4875,1,0.12109375,0.48194444444444445,1,0.10859375,0.4986111111111111,2,0.12734375,0.4930555555555556,2,0.09765625,0.5194444444444445,2,0.1296875,0.5194444444444445,2,0.0921875,0.5763888888888888,2,0.11484375,0.5708333333333333,1,0.0796875,0.5972222222222222,2,0.090625,0.5958333333333333,2,0.0984375,0.6277777777777778,2,0.1421875,0.6208333333333333,2,0.08828125,0.6555555555555556,2,0.153125,0.6527777777777778,2,0.08125,0.7319444444444444,2,0.16796875,0.7083333333333334,2,0.11875,0.5069444444444444,2
0,0.11796875,0.49722222222222223,1,0.10859375,0.4875,1,0.12109375,0.48194444444444445,1,0.10859375,0.4986111111111111,2,0.12734375,0.4930555555555556,2,0.09765625,0.5194444444444445,2,0.1296875,0.5194444444444445,2,0.0921875,0.5763888888888888,2,0.11484375,0.5708333333333333,1,0.0796875,0.5972222222222222,2,0.090625,0.5958333333333333,2,0.0984375,0.6277777777777778,2,0.1421875,0.6208333333333333,2,0.08828125,0.6555555555555556,2,0.153125,0.6527777777777778,2,0.08125,0.7319444444444444,2,0.16796875,0.7083333333333334,2,0.11875,0.5069444444444444,2
0,0.11796875,0.49722222222222223,1,0.10859375,0.4875,1,0.12109375,0.48194444444444445,1,0.10859375,0.4986111111111111,2,0.12734375,0.4930555555555556,2,0.09765625,0.5194444444444445,2,0.1296875,0.5194444444444445,2,0.0921875,0.5763888888888888,2,0.11484375,0.5708333333333333,1,0.0796875,0.5972222222222222,2,0.090625,0.5958333333333333,2,0.0984375,0.6277777777777778,2,0.1421875,0.6208333333333333,2,0.08828125,0.6555555555555556,2,0.153125,0.6527777777777778,2,0.08125,0.7319444444444444,2,0.16796875,0.7083333333333334,2,0.11875,0.5069444444444444,2
0,0.11796875,0.49722222222222223,1,0.10859375,0.4875,1,0.12109375,0.48194444444444445,1,0.10859375,0.4986111111111111,2,0.12734375,0.4930555555555556,2,0.09765625,0.5194444444444445,2,0.1296875,0.5194444444444445,2,0.0921875,0.5763888888888888,2,0.11484375,0.5708333333333333,1,0.0796875,0.5972222222222222,2,0.090625,0.5958333333333333,2,0.0984375,0.6277777777777778,2,0.1421875,0.6208333333333333,2,0.08828125,0.6555555555555556,2,0.153125,0.6527777777777778,2,0.08125,0.7319444444444444,2,0.16796875,0.7083333333333334,2,0.11875,0.5069444444444444,2
0,0.11796875,0.49722222222222223,1,0.10859375,0.4875,1,0.12109375,0.48194444444444445,1,0.10859375,0.4986111111111111,2,0.12734375,0.4930555555555556,2,0.09765625,0.5194444444444445,2,0.1296875,0.5194444444444445,2,0.0921875,0.5763888888888888,2,0.11484375,0.5708333333333333,1,0.0796875,0.5972222222222222,2,0.090625,0.5958333333333333,2,0.0984375,0.6277777777777778,2,0.1421875,0.6208333333333333,2,0.08828125,0.6555555555555556,2,0.153125,0.6527777777777778,2,0.08125,0.7319444444444444,2,0.16796875,0.7083333333333334,2,0.11875,0.5069444444444444,2
0,0.13828125,0.4736111111111111,1,0.128125,0.4666666666666667,1,0.1390625,0.4583333333333333,1,0.125,0.47638888888888886,2,0.1453125,0.46805555555555556,2,0.1265625,0.5041666666666667,2,0.15,0.5,2,0.11796875,0.5569444444444445,2,0.12578125,0.5486111111111112,1,0.0921875,0.5736111111111111,2,0.09921875,0.5902777777777778,1,0.12265625,0.6111111111111112,2,0.1671875,0.6055555555555555,2,0.109375,0.6597222222222222,2,0.1625,0.6513888888888889,2,0.08984375,0.7305555555555555,2,0.17734375,0.7208333333333333,2,0.1390625,0.4847222222222222,2
0,0.13828125,0.4736111111111111,1,0.128125,0.4666666666666667,1,0.1390625,0.4583333333333333,1,0.125,0.47638888888888886,2,0.1453125,0.46805555555555556,2,0.1265625,0.5041666666666667,2,0.15,0.5,2,0.11796875,0.5569444444444445,2,0.12578125,0.5486111111111112,1,0.0921875,0.5736111111111111,2,0.09921875,0.5902777777777778,1,0.12265625,0.6111111111111112,2,0.1671875,0.6055555555555555,2,0.109375,0.6597222222222222,2,0.1625,0.6513888888888889,2,0.08984375,0.7305555555555555,2,0.17734375,0.7208333333333333,2,0.1390625,0.4847222222222222,2
0,0.13828125,0.4736111111111111,1,0.128125,0.4666666666666667,1,0.1390625,0.4583333333333333,1,0.125,0.47638888888888886,2,0.1453125,0.46805555555555556,2,0.1265625,0.5041666666666667,2,0.15,0.5,2,0.11796875,0.5569444444444445,2,0.12578125,0.5486111111111112,1,0.0921875,0.5736111111111111,2,0.09921875,0.5902777777777778,1,0.12265625,0.6111111111111112,2,0.1671875,0.6055555555555555,2,0.109375,0.6597222222222222,2,0.1625,0.6513888888888889,2,0.08984375,0.7305555555555555,2,0.17734375,0.7208333333333333,2,0.1390625,0.4847222222222222,2
0,0.13828125,0.4736111111111111,1,0.128125,0.4666666666666667,1,0.1390625,0.4583333333333333,1,0.125,0.47638888888888886,2,0.1453125,0.46805555555555556,2,0.1265625,0.5041666666666667,2,0.15,0.5,2,0.11796875,0.5569444444444445,2,0.12578125,0.5486111111111112,1,0.0921875,0.5736111111111111,2,0.09921875,0.5902777777777778,1,0.12265625,0.6111111111111112,2,0.1671875,0.6055555555555555,2,0.109375,0.6597222222222222,2,0.1625,0.6513888888888889,2,0.08984375,0.7305555555555555,2,0.17734375,0.7208333333333333,2,0.1390625,0.4847222222222222,2
0,0.13828125,0.4736111111111111,1,0.128125,0.4666666666666667,1,0.1390625,0.4583333333333333,1,0.125,0.47638888888888886,2,0.1453125,0.46805555555555556,2,0.1265625,0.5041666666666667,2,0.15,0.5,2,0.11796875,0.5569444444444445,2,0.12578125,0.5486111111111112,1,0.0921875,0.5736111111111111,2,0.09921875,0.5902777777777778,1,0.12265625,0.6111111111111112,2,0.1671875,0.6055555555555555,2,0.109375,0.6597222222222222,2,0.1625,0.6513888888888889,2,0.08984375,0.7305555555555555,2,0.17734375,0.7208333333333333,2,0.1390625,0.4847222222222222,2
0,0.13828125,0.4736111111111111,1,0.128125,0.4666666666666667,1,0.1390625,0.4583333333333333,1,0.125,0.47638888888888886,2,0.1453125,0.46805555555555556,2,0.1265625,0.5041666666666667,2,0.15,0.5,2,0.11796875,0.5569444444444445,2,0.12578125,0.5486111111111112,1,0.0921875,0.5736111111111111,2,0.09921875,0.5902777777777778,1,0.12265625,0.6111111111111112,2,0.1671875,0.6055555555555555,2,0.109375,0.6597222222222222,2,0.1625,0.6513888888888889,2,0.08984375,0.7305555555555555,2,0.17734375,0.7208333333333333,2,0.1390625,0.4847222222222222,2
0,0.13828125,0.4736111111111111,1,0.128125,0.4666666666666667,1,0.1390625,0.4583333333333333,1,0.125,0.47638888888888886,2,0.1453125,0.46805555555555556,2,0.1265625,0.5041666666666667,2,0.15,0.5,2,0.11796875,0.5569444444444445,2,0.12578125,0.5486111111111112,1,0.0921875,0.5736111111111111,2,0.09921875,0.5902777777777778,1,0.12265625,0.6111111111111112,2,0.1671875,0.6055555555555555,2,0.109375,0.6597222222222222,2,0.1625,0.6513888888888889,2,0.08984375,0.7305555555555555,2,0.17734375,0.7208333333333333,2,0.1390625,0.4847222222222222,2
0,0.1515625,0.4625,1,0.13984375,0.4527777777777778,1,0.1515625,0.44305555555555554,1,0.1390625,0.4638888888888889,2,0.159375,0.45416666666666666,2,0.1375,0.48333333333333334,2,0.17734375,0.48194444444444445,2,0.1375,0.5194444444444445,2,0.14453125,0.5236111111111111,1,0.12734375,0.5208333333333334,2,0.13125,0.5138888888888888,1,0.14296875,0.5986111111111111,2,0.178125,0.6013888888888889,2,0.1375,0.6708333333333333,2,0.1734375,0.6388888888888888,2,0.14375,0.7583333333333333,2,0.1796875,0.7208333333333333,2,0.15234375,0.46944444444444444,2
0,0.1515625,0.4625,1,0.13984375,0.4527777777777778,1,0.1515625,0.44305555555555554,1,0.1390625,0.4638888888888889,2,0.159375,0.45416666666666666,2,0.1375,0.48333333333333334,2,0.17734375,0.48194444444444445,2,0.1375,0.5194444444444445,2,0.14453125,0.5236111111111111,1,0.12734375,0.5208333333333334,2,0.13125,0.5138888888888888,1,0.14296875,0.5986111111111111,2,0.178125,0.6013888888888889,2,0.1375,0.6708333333333333,2,0.1734375,0.6388888888888888,2,0.14375,0.7583333333333333,2,0.1796875,0.7208333333333333,2,0.15234375,0.46944444444444444,2
0,0.1515625,0.4625,1,0.13984375,0.4527777777777778,1,0.1515625,0.44305555555555554,1,0.1390625,0.4638888888888889,2,0.159375,0.45416666666666666,2,0.1375,0.48333333333333334,2,0.17734375,0.48194444444444445,2,0.1375,0.5194444444444445,2,0.14453125,0.5236111111111111,1,0.12734375,0.5208333333333334,2,0.13125,0.5138888888888888,1,0.14296875,0.5986111111111111,2,0.178125,0.6013888888888889,2,0.1375,0.6708333333333333,2,0.1734375,0.6388888888888888,2,0.14375,0.7583333333333333,2,0.1796875,0.7208333333333333,2,0.15234375,0.46944444444444444,2
0,0.1515625,0.4625,1,0.13984375,0.4527777777777778,1,0.1515625,0.44305555555555554,1,0.1390625,0.4638888888888889,2,0.159375,0.45416666666666666,2,0.1375,0.48333333333333334,2,0.17734375,0.48194444444444445,2,0.1375,0.5194444444444445,2,0.14453125,0.5236111111111111,1,0.12734375,0.5208333333333334,2,0.13125,0.5138888888888888,1,0.14296875,0.5986111111111111,2,0.178125,0.6013888888888889,2,0.1375,0.6708333333333333,2,0.1734375,0.6388888888888888,2,0.14375,0.7583333333333333,2,0.1796875,0.7208333333333333,2,0.15234375,0.46944444444444444,2
0,0.1515625,0.4625,1,0.13984375,0.4527777777777778,1,0.1515625,0.44305555555555554,1,0.1390625,0.4638888888888889,2,0.159375,0.45416666666666666,2,0.1375,0.48333333333333334,2,0.17734375,0.48194444444444445,2,0.1375,0.5194444444444445,2,0.14453125,0.5236111111111111,1,0.12734375,0.5208333333333334,2,0.13125,0.5138888888888888,1,0.14296875,0.5986111111111111,2,0.178125,0.6013888888888889,2,0.1375,0.6708333333333333,2,0.1734375,0.6388888888888888,2,0.14375,0.7583333333333333,2,0.1796875,0.7208333333333333,2,0.15234375,0.46944444444444444,2
0,0.1515625,0.4625,1,0.13984375,0.4527777777777778,1,0.1515625,0.44305555555555554,1,0.1390625,0.4638888888888889,2,0.159375,0.45416666666666666,2,0.1375,0.48333333333333334,2,0.17734375,0.48194444444444445,2,0.1375,0.5194444444444445,2,0.14453125,0.5236111111111111,1,0.12734375,0.5208333333333334,2,0.13125,0.5138888888888888,1,0.14296875,0.5986111111111111,2,0.178125,0.6013888888888889,2,0.1375,0.6708333333333333,2,0.1734375,0.6388888888888888,2,0.14375,0.7583333333333333,2,0.1796875,0.7208333333333333,2,0.15234375,0.46944444444444444,2
0,0.1515625,0.4625,1,0.13984375,0.4527777777777778,1,0.1515625,0.44305555555555554,1,0.1390625,0.4638888888888889,2,0.159375,0.45416666666666666,2,0.1375,0.48333333333333334,2,0.17734375,0.48194444444444445,2,0.1375,0.5194444444444445,2,0.14453125,0.5236111111111111,1,0.12734375,0.5208333333333334,2,0.13125,0.5138888888888888,1,0.14296875,0.5986111111111111,2,0.178125,0.6013888888888889,2,0.1375,0.6708333333333333,2,0.1734375,0.6388888888888888,2,0.14375,0.7583333333333333,2,0.1796875,0.7208333333333333,2,0.15234375,0.46944444444444444,2
0,0.15703125,0.48194444444444445,1,0.1484375,0.46944444444444444,1,0.15703125,0.4625,1,0.14609375,0.48194444444444445,2,0.165625,0.4666666666666667,2,0.1484375,0.5055555555555555,2,0.18515625,0.4986111111111111,2,0.17890625,0.4930555555555556,1,0.2125,0.5277777777777778,2,0.2,0.4708333333333333,2,0.2078125,0.4861111111111111,2,0.1578125,0.6125,2,0.1921875,0.6069444444444444,2,0.17109375,0.7,2,0.17734375,0.65,1,0.196875,0.7472222222222222,2,0.190625,0.7194444444444444,2,0.1609375,0.4861111111111111,2
0,0.15703125,0.48194444444444445,1,0.1484375,0.46944444444444444,1,0.15703125,0.4625,1,0.14609375,0.48194444444444445,2,0.165625,0.4666666666666667,2,0.1484375,0.5055555555555555,2,0.18515625,0.4986111111111111,2,0.17890625,0.4930555555555556,1,0.2125,0.5277777777777778,2,0.2,0.4708333333333333,2,0.2078125,0.4861111111111111,2,0.1578125,0.6125,2,0.1921875,0.6069444444444444,2,0.17109375,0.7,2,0.17734375,0.65,1,0.196875,0.7472222222222222,2,0.190625,0.7194444444444444,2,0.1609375,0.4861111111111111,2
0,0.15703125,0.48194444444444445,1,0.1484375,0.46944444444444444,1,0.15703125,0.4625,1,0.14609375,0.48194444444444445,2,0.165625,0.4666666666666667,2,0.1484375,0.5055555555555555,2,0.18515625,0.4986111111111111,2,0.17890625,0.4930555555555556,1,0.2125,0.5277777777777778,2,0.2,0.4708333333333333,2,0.2078125,0.4861111111111111,2,0.1578125,0.6125,2,0.1921875,0.6069444444444444,2,0.17109375,0.7,2,0.17734375,0.65,1,0.196875,0.7472222222222222,2,0.190625,0.7194444444444444,2,0.1609375,0.4861111111111111,2
0,0.15703125,0.48194444444444445,1,0.1484375,0.46944444444444444,1,0.15703125,0.4625,1,0.14609375,0.48194444444444445,2,0.165625,0.4666666666666667,2,0.1484375,0.5055555555555555,2,0.18515625,0.4986111111111111,2,0.17890625,0.4930555555555556,1,0.2125,0.5277777777777778,2,0.2,0.4708333333333333,2,0.2078125,0.4861111111111111,2,0.1578125,0.6125,2,0.1921875,0.6069444444444444,2,0.17109375,0.7,2,0.17734375,0.65,1,0.196875,0.7472222222222222,2,0.190625,0.7194444444444444,2,0.1609375,0.4861111111111111,2
0,0.15703125,0.48194444444444445,1,0.1484375,0.46944444444444444,1,0.15703125,0.4625,1,0.14609375,0.48194444444444445,2,0.165625,0.4666666666666667,2,0.1484375,0.5055555555555555,2,0.18515625,0.4986111111111111,2,0.17890625,0.4930555555555556,1,0.2125,0.5277777777777778,2,0.2,0.4708333333333333,2,0.2078125,0.4861111111111111,2,0.1578125,0.6125,2,0.1921875,0.6069444444444444,2,0.17109375,0.7,2,0.17734375,0.65,1,0.196875,0.7472222222222222,2,0.190625,0.7194444444444444,2,0.1609375,0.4861111111111111,2
0,0.15703125,0.48194444444444445,1,0.1484375,0.46944444444444444,1,0.15703125,0.4625,1,0.14609375,0.48194444444444445,2,0.165625,0.4666666666666667,2,0.1484375,0.5055555555555555,2,0.18515625,0.4986111111111111,2,0.17890625,0.4930555555555556,1,0.2125,0.5277777777777778,2,0.2,0.4708333333333333,2,0.2078125,0.4861111111111111,2,0.1578125,0.6125,2,0.1921875,0.6069444444444444,2,0.17109375,0.7,2,0.17734375,0.65,1,0.196875,0.7472222222222222,2,0.190625,0.7194444444444444,2,0.1609375,0.4861111111111111,2
